Seconds,Date_Time,CO2ppm,WVppt,RefBP,Volts_4,Volts_5,Volts_6,FRB_mlmin,FRC_mlmin,Chamber,TempC,RH_pct,Light_Lux,BP_kPa,Act_1,Act_2,Act_3,Act_4,Act_5,Act_6,Act_7,Act_8,Act_9,Act_10,Act_11,Act_12,Act_13,Act_14,Act_15,Act_16,c_FRC_mlmin,c_CO2ppm,CO2_mlmin,FlyChamber1,FlyChamber2,FlyChamber3,FlyChamber4,FlyChamber5,FlyChamber6,FlyChamber7,FlyChamber8,FlyChamber9,FlyChamber10,FlyChamber11,FlyChamber12,FlyChamber13,FlyChamber14,FlyChamber15,FlyChamber16,CO2_mlminFly1,CO2_mlminFly2,CO2_mlminFly3,CO2_mlminFly4,CO2_mlminFly5,CO2_mlminFly6,CO2_mlminFly7,CO2_mlminFly8,CO2_mlminFly9,CO2_mlminFly10,CO2_mlminFly11,CO2_mlminFly12,CO2_mlminFly13,CO2_mlminFly14,CO2_mlminFly15,CO2_mlminFly16
70,325.6029,3.7728,24.9216,99.4604,2.5036,2.504,2.5037,19.88,18.25,15,25.34,34.54,5.76,99.613,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.29395,3.94E-06,7.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20E-05,0
71,325.6029,3.775,24.9253,99.4584,2.5033,2.5058,2.5035,19.89,18.28,15,25.34,34.54,6.42,99.613,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.30042,3.90E-06,7.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13E-05,0
72,325.6029,3.7901,24.9183,99.4567,2.5037,2.505,2.5033,20.02,18.39,15,25.34,34.54,5.89,99.613,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3162,3.86E-06,7.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06E-05,0
73,325.6029,3.812,24.9216,99.4564,2.5036,2.5049,2.5015,20.06,18.38,15,25.34,34.54,6.42,99.613,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.32944,3.85E-06,7.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05E-05,0
74,325.6029,3.8206,24.918,99.4564,2.5048,2.5044,2.5028,20.03,18.4,15,25.34,34.54,5.67,99.613,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.35955,3.82E-06,7.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01E-05,0
75,325.6029,3.8263,24.9193,99.4538,2.504,2.505,2.5036,20.01,18.36,15,25.34,34.54,6.32,99.613,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3807,3.78E-06,6.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96E-05,0
76,325.6029,3.828,24.9197,99.4548,2.5034,2.504,2.5026,20,18.31,15,25.34,34.54,5.39,99.613,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.38262,3.78E-06,6.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94E-05,0
77,325.6029,3.8414,24.9222,99.4563,2.5044,2.5053,2.5061,19.99,18.3,15,25.34,34.54,6.43,99.613,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.38655,3.79E-06,6.97E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97E-05,0
78,325.6029,3.852,24.9227,99.4535,2.5017,2.501,2.5054,20.04,18.44,15,25.34,34.54,5.56,99.612,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.38366,3.77E-06,6.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94E-05,0
79,325.6029,3.8684,24.9212,99.4561,2.5023,2.5025,2.5041,20.07,18.47,15,25.34,34.54,5.94,99.612,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.37888,3.72E-06,6.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83E-05,0
80,325.6029,3.8806,24.9225,99.4567,2.5031,2.5047,2.5037,20.03,18.44,15,25.34,34.6,5.78,99.613,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3886,3.69E-06,6.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78E-05,0
81,325.6029,3.8845,24.9249,99.4583,2.5029,2.504,2.503,19.97,18.31,15,25.34,34.6,5.67,99.613,3.16,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,18.38625,3.68E-06,6.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76E-05,0
82,325.6029,3.885,24.9249,99.4611,2.5029,2.5023,2.5054,20.01,18.35,16,25.34,34.6,5.9,99.613,1.33,0,0,0,0,0,0,3.89,0,0,0,0,0,0,0,0,18.3896,3.67E-06,6.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76E-05
83,325.6029,3.893,24.9232,99.457,2.5044,2.5032,2.5012,19.95,18.38,16,25.34,34.65,5.63,99.614,0.75,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,18.39595,3.64E-06,6.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70E-05
84,325.6029,3.8976,24.9246,99.4546,2.5085,2.5036,2.5025,19.97,18.41,16,25.34,34.65,5.69,99.615,0.56,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,18.38485,3.60E-06,6.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61E-05
85,325.6036,3.9034,24.9246,99.4549,2.5055,2.5026,2.5032,20.03,18.4,16,25.34,34.65,5.72,99.616,0.24,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,18.37152,3.53E-06,6.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49E-05
86,325.6036,3.9027,24.9228,99.4586,2.5046,2.5012,2.505,20.02,18.39,16,25.34,34.7,6.16,99.619,0.18,0,0,0,0,0,0,1.71,0,0,0,0,0,0,0,0,18.37562,3.50E-06,6.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43E-05
87,325.6036,3.8858,24.9269,99.4653,2.5031,2.5033,2.5042,19.94,18.31,16,25.34,34.7,5.7,99.621,0.07,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,18.3825,3.53E-06,6.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49E-05
88,325.6036,3.8996,24.9206,99.4739,2.5034,2.5048,2.5008,20.06,18.41,16,25.34,34.7,5.59,99.621,0.04,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,18.38207,3.53E-06,6.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49E-05
89,325.6036,3.902,24.9197,99.4733,2.5029,2.5048,2.5019,20.05,18.4,16,25.34,34.7,5.67,99.621,0.02,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,18.36635,3.49E-06,6.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41E-05
90,325.6036,3.8965,24.9218,99.4731,2.5039,2.5038,2.5011,20,18.32,16,25.34,34.7,6.24,99.62,0.01,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,18.35246,3.47E-06,6.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37E-05
91,325.6036,3.8832,24.9193,99.4725,2.5059,2.5037,2.5025,20.07,18.4,16,25.34,34.7,5.78,99.619,5.26,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,18.33326,3.48E-06,6.38E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38E-05
92,325.6036,3.8742,24.9207,99.4631,2.5044,2.5034,2.5019,20,18.36,16,25.34,34.7,6.11,99.619,6.89,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,18.32799,3.45E-06,6.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32E-05
93,325.6036,3.8783,24.9205,99.4638,2.503,2.5033,2.5026,19.95,18.28,16,25.34,34.7,5.53,99.618,9.88,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,18.33497,3.41E-06,6.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26E-05
94,325.6036,3.8689,24.9212,99.4597,2.5005,2.5032,2.5032,19.94,18.27,16,25.34,34.7,5.49,99.618,10.06,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,18.33906,3.41E-06,6.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25E-05
95,325.6036,3.8594,24.9183,99.4598,2.5021,2.5037,2.5024,20,18.33,16,25.34,34.7,6.08,99.617,5.66,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,18.3461,3.43E-06,6.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29E-05
96,325.6036,3.8465,24.9217,99.4584,2.5024,2.5033,2.503,19.98,18.35,16,25.34,34.7,5.69,99.617,3.18,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,18.35643,3.43E-06,6.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29E-05
97,325.6036,3.8342,24.9197,99.4609,2.5035,2.5031,2.5031,19.99,18.35,16,25.34,34.7,5.67,99.617,1.79,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,18.3804,3.38E-06,6.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22E-05
98,325.6036,3.816,24.9188,99.4636,2.5034,2.503,2.5037,20.1,18.47,16,25.34,34.7,5.67,99.617,1.01,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,18.38214,3.36E-06,6.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18E-05
99,325.6036,3.8198,24.9229,99.4605,2.5033,2.5034,2.5014,20.06,18.45,16,25.34,34.7,5.73,99.616,6.57,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,18.40126,3.35E-06,6.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16E-05
100,325.6036,3.8137,24.9218,99.4552,2.502,2.5037,2.5029,19.98,18.38,16,25.34,34.7,5.67,99.616,5.94,0,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,18.40364,3.35E-06,6.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17E-05
101,325.6036,3.8007,24.9197,99.4576,2.503,2.5033,2.505,20.06,18.45,16,25.34,34.7,5.12,99.616,5.59,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,18.40384,3.33E-06,6.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14E-05
102,325.6036,3.7792,24.9199,99.4611,2.5033,2.5039,2.504,19.99,18.35,16,25.34,34.7,5.61,99.616,3.15,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,18.39752,3.30E-06,6.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06E-05
103,325.6036,3.7765,24.92,99.4604,2.5034,2.5041,2.5039,20.08,18.42,16,25.34,34.7,6.57,99.616,1.77,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,18.4012,3.27E-06,6.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03E-05
104,325.6036,3.7626,24.9194,99.4602,2.5027,2.5034,2.5036,19.97,18.29,16,25.34,34.7,5.79,99.616,1,0,0,0,0,0,0,0.2,0,0,0,1.5,0,0,0,0,18.39626,3.26E-06,6.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E-05
105,325.6036,3.7347,24.9218,99.4617,2.5029,2.5033,2.5042,20.04,18.41,16,25.34,34.7,5.77,99.616,0.56,0,0,0,0,0,0,0.11,0,0,0,0.84,0,0,0,0,18.36275,3.24E-06,5.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95E-05
106,325.6036,3.7211,24.9224,99.4634,2.5019,2.5037,2.504,20.02,18.31,16,25.34,34.7,6.64,99.616,0.31,0,0,0,0,0,0,0.06,0,0,0,0.47,0,0,0,0,18.35234,3.20E-06,5.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88E-05
107,325.6036,3.7092,24.9212,99.4577,2.503,2.5034,2.5053,20.1,18.45,16,25.34,34.7,6.36,99.616,0.18,0,0,0,0,0,0,0.04,0,0,0,0.27,0,0,0,0,18.34942,3.20E-06,5.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87E-05
108,325.6036,3.7019,24.9212,99.4514,2.5027,2.5041,2.5044,20.02,18.39,16,25.34,34.7,5.86,99.616,0.1,0,0,0,0,0,0,0.02,0,0,0,0.15,0,0,0,0,18.35032,3.22E-06,5.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91E-05
109,325.6036,3.679,24.9233,99.4526,2.5035,2.5043,2.5037,20.03,18.38,16,25.34,34.7,5.86,99.616,0.06,0,0,0,0,0,0,0.01,0,0,0,0.08,0,0,0,0,18.35695,3.24E-06,5.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94E-05
110,325.6036,3.6559,24.9253,99.4593,2.503,2.5037,2.5022,19.93,18.24,16,25.34,34.7,6.52,99.616,0.03,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,18.36042,3.23E-06,5.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93E-05
111,325.6036,3.6455,24.9241,99.46,2.5015,2.5046,2.5031,19.94,18.22,16,25.34,34.7,5.92,99.616,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,18.36621,3.22E-06,5.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91E-05
112,325.6036,3.6304,24.9216,99.4588,2.5029,2.5044,2.5044,20.09,18.46,16,25.34,34.7,5.91,99.616,7.32,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,18.35503,3.21E-06,5.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89E-05
113,325.6036,3.6297,24.9203,99.4567,2.5026,2.5039,2.5046,20.02,18.42,16,25.34,34.7,5.84,99.617,4.12,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,18.35852,3.21E-06,5.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89E-05
114,325.6036,3.6082,24.9202,99.4574,2.5031,2.5038,2.5042,19.99,18.41,16,25.34,34.7,6.62,99.616,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.33795,3.21E-06,5.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88E-05
115,325.6036,3.5833,24.9222,99.4601,2.5031,2.5036,2.5039,19.96,18.33,16,25.34,34.7,5.88,99.616,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34568,3.18E-06,5.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83E-05
116,325.6036,3.5668,24.9225,99.4598,2.5031,2.5037,2.5038,20,18.36,16,25.34,34.7,6.13,99.617,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34776,3.19E-06,5.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86E-05
117,325.6036,3.5568,24.9202,99.4645,2.5022,2.5031,2.5035,20,18.29,16,25.34,34.7,5.88,99.617,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.35443,3.21E-06,5.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89E-05
118,325.6036,3.5392,24.9233,99.4633,2.4977,2.5027,2.5035,19.96,18.32,16,25.34,34.7,6.09,99.617,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,18.35512,3.17E-06,5.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82E-05
119,325.6036,3.5268,24.9238,99.4627,2.5011,2.5028,2.5037,19.96,18.34,16,25.34,34.7,5.86,99.617,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,18.34307,3.14E-06,5.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75E-05
120,325.6036,3.5178,24.9222,99.4595,2.5022,2.5041,2.5032,19.89,18.29,16,25.34,34.7,6.57,99.617,8.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,18.35354,3.11E-06,5.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71E-05
121,325.6036,3.5058,24.9228,99.4612,2.5044,2.5043,2.5024,20.02,18.44,16,25.34,34.7,6.05,99.618,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,18.35176,3.13E-06,5.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75E-05
122,325.6036,3.4888,24.9204,99.4628,2.504,2.5048,2.5034,19.96,18.35,16,25.34,34.7,5.84,99.618,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,18.35607,3.14E-06,5.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77E-05
123,325.6036,3.4638,24.9215,99.4652,2.5014,2.5032,2.5044,20.07,18.41,16,25.34,34.7,6.05,99.619,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,18.36051,3.11E-06,5.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72E-05
124,325.6036,3.4534,24.9234,99.4651,2.5029,2.5029,2.5021,20.07,18.42,16,25.34,34.7,6.39,99.619,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,18.36868,3.09E-06,5.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67E-05
125,325.6036,3.4378,24.9234,99.4674,2.503,2.5038,2.5038,20,18.32,16,25.34,34.7,5.9,99.619,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,18.36376,3.09E-06,5.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67E-05
126,325.6036,3.4209,24.9192,99.4682,2.4998,2.5059,2.5024,19.99,18.31,16,25.34,34.7,5.96,99.62,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,18.34957,3.12E-06,5.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72E-05
127,325.6036,3.4011,24.9188,99.4667,2.5016,2.5061,2.5027,19.97,18.27,16,25.34,34.7,6.3,99.619,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.34735,3.14E-06,5.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76E-05
128,325.6036,3.3806,24.919,99.4676,2.5022,2.5048,2.504,20.06,18.39,16,25.34,34.7,5.99,99.619,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18.3349,3.13E-06,5.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74E-05
129,325.6036,3.3841,24.919,99.468,2.5028,2.504,2.5042,20.05,18.39,16,25.34,34.7,6.23,99.619,3.45,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,18.34358,3.16E-06,5.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79E-05
130,325.6036,3.3603,24.9227,99.4686,2.5034,2.5035,2.505,20.03,18.33,16,25.34,34.7,5.9,99.619,1.94,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,18.3392,3.20E-06,5.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87E-05
131,325.6036,3.3492,24.9214,99.4671,2.5028,2.502,2.5041,19.97,18.3,16,25.34,34.7,6.59,99.619,1.09,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,18.34355,3.20E-06,5.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87E-05
132,325.6036,3.3276,24.9206,99.4616,2.5033,2.5033,2.5037,19.97,18.32,16,25.34,34.7,5.8,99.619,0.61,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,18.34484,3.17E-06,5.81E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81E-05
133,325.6036,3.3231,24.9224,99.4613,2.5031,2.5033,2.5035,20.06,18.43,16,25.34,34.85,6.02,99.619,0.35,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,18.34459,3.17E-06,5.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82E-05
134,325.6036,3.3179,24.9208,99.462,2.5034,2.5036,2.5036,19.99,18.34,16,25.34,34.85,5.6,99.619,1.69,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,18.35576,3.20E-06,5.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88E-05
135,325.6036,3.3046,24.9246,99.4636,2.5044,2.504,2.5037,19.94,18.36,16,25.34,34.85,4.98,99.62,2.64,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,18.34243,3.21E-06,5.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89E-05
136,325.6036,3.2909,24.9226,99.4625,2.5035,2.5031,2.5031,19.99,18.29,16,25.34,34.85,5.65,99.62,1.49,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,18.33446,3.18E-06,5.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83E-05
137,325.6036,3.2737,24.919,99.4643,2.5034,2.5047,2.5031,20.01,18.33,16,25.34,34.85,5.51,99.62,0.84,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,18.3378,3.16E-06,5.80E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80E-05
138,325.6036,3.2631,24.9208,99.4652,2.5033,2.5028,2.5038,19.95,18.31,16,25.34,34.85,5.57,99.621,0.47,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,18.33891,3.18E-06,5.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84E-05
139,325.6036,3.2515,24.9197,99.4659,2.5029,2.5051,2.5031,20.01,18.41,16,25.34,34.85,6.18,99.621,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.335,3.19E-06,5.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84E-05
140,325.6036,3.2529,24.9196,99.4637,2.5045,2.504,2.5029,20.01,18.38,16,25.34,34.85,5.56,99.621,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.32919,3.20E-06,5.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87E-05
141,325.6036,3.232,24.9208,99.4631,2.5052,2.5038,2.5021,19.93,18.21,16,25.34,34.85,5.67,99.623,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34335,3.19E-06,5.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85E-05
